text,label
Children cannot go to school due to waterlogging near Miyapur. Immediate repair is required.,waterlogging
Flooded street in Hayathnagar due to choked drainage. This needs to be addressed before someone gets hurt.,waterlogging
Standing water on highway stretch in Quthbullapur causing dengue fear. Please take immediate action.,waterlogging
Street light has been switched off for many days in Madhapur. No one has responded even after multiple complaints.,streetlight_or_electricity
Stray dogs are attacking people near service road in Khairatabad. This issue is causing a lot of inconvenience to residents.,others
Footpath encroachment by vendors near residential lane in Champapet. Please take immediate action.,others
Dustbin near near signal in Jubilee Hills has not been emptied in days. We have been waiting for a long time.,garbage
Food waste rotting on the road near Khairatabad hospital road. Flies and mosquitoes increasing. This is becoming a serious public health problem.,garbage
Tree has fallen on the road near Nagole hospital road. No one has responded even after multiple complaints.,others
Blocked drain near Moosapet causing sewage to overflow on street. Please take immediate action.,sewage_overflow
Mosquito fogging needed in Secunderabad colony urgently. This issue is causing a lot of inconvenience to residents.,others
Dry and wet waste mixed together near bin at Kompally market area. This is a hazard and needs urgent attention.,garbage
Drain water is coming out on the road near Quthbullapur highway stretch. This needs to be addressed before someone gets hurt.,sewage_overflow
Illegal construction happening near Tarnaka main road. Children and elderly are at risk.,others
Street lamps in Ameerpet are all off. Women feel unsafe at night. This issue is causing a lot of inconvenience to residents.,streetlight_or_electricity
Plastic waste and litter scattered all over lane in Tolichowki. Please send someone to fix this soon.,garbage
Vehicles are slipping due to a large pit on the road in Rajendranagar. This issue is causing a lot of inconvenience to residents.,pothole_road_damage
"No proper drainage in Gachibowli, every rain causes water accumulation. We have been waiting for a long time.",waterlogging
Sewage water flowing on near bus stop in Dilsukhnagar for the past few days. Please send someone to fix this soon.,sewage_overflow
Road condition is very poor with cuts and pits on lane in Uppal. People are suffering due to this negligence.,pothole_road_damage
Open well near Lakdikapul highway stretch is dangerous for kids. This is affecting daily commuters and pedestrians.,others
"There is a deep road pit on the beside flyover near Nampally, causing accidents. We have been waiting for a long time.",pothole_road_damage
All lights in Champapet colony are not working for many days. Please take immediate action.,streetlight_or_electricity
Manhole is open and sewage is leaking near Nampally. Requesting the concerned department to resolve this urgently.,sewage_overflow
Vehicles are slipping due to a large pit on the road in Moosapet. This problem has been ignored for many days.,pothole_road_damage
Manhole is open and sewage is leaking near Alwal. This issue is causing a lot of inconvenience to residents.,sewage_overflow
Food waste rotting on the road near Abids temple street. Flies and mosquitoes increasing. We have been waiting for a long time.,garbage
Public tap running and wasting water near Nampally residential lane. This is becoming a serious public health problem.,others
Black dirty water from sewer on lane in Alwal. Please take immediate action.,sewage_overflow
A huge crater has formed on the cross road in Madhapur. This needs to be addressed before someone gets hurt.,pothole_road_damage
Stray cattle roaming on residential lane in Quthbullapur. We have been waiting for a long time.,others
Auto drivers overcharging passengers near Amberpet. No one has responded even after multiple complaints.,others
Garbage overflowing from community bin in Banjara Hills. Immediate repair is required.,garbage
People are dumping trash openly near the cross road in Begumpet. This problem has been ignored for many days.,garbage
Open well near Gachibowli hospital road is dangerous for kids. Requesting the concerned department to resolve this urgently.,others
There is a big pothole on the hospital road in Khairatabad. Please take immediate action.,pothole_road_damage
Road condition is very poor with cuts and pits on main road in Balanagar. Please take immediate action.,pothole_road_damage
Flooded street in Banjara Hills due to choked drainage. No one has responded even after multiple complaints.,waterlogging
Residents of Serilingampally unable to step out due to sewage overflow. People are suffering due to this negligence.,sewage_overflow
A huge crater has formed on the school road in Abids. Kindly look into this matter at the earliest.,pothole_road_damage
"Due to potholes on junction in Banjara Hills, commuters are facing severe problems. This is affecting daily commuters and pedestrians.",pothole_road_damage
Puddles and water stagnation everywhere on junction in Abids. The situation is getting worse every day.,waterlogging
Flooded street in Manikonda due to choked drainage. Immediate repair is required.,waterlogging
The market area in Quthbullapur is in terrible condition with road damage everywhere. Requesting the concerned department to resolve this urgently.,pothole_road_damage
Street lamps in Nampally are all off. Women feel unsafe at night. Kindly look into this matter at the earliest.,streetlight_or_electricity
Road near Uppal metro station road is completely uneven with bumps and pits. This is affecting daily commuters and pedestrians.,pothole_road_damage
The asphalt has completely broken on colony road near Mehdipatnam. This is a hazard and needs urgent attention.,pothole_road_damage
Waste materials scattered across the street in Malkajgiri. This is becoming a serious public health problem.,garbage
Several street lights are not working in Nampally. Requesting the concerned department to resolve this urgently.,streetlight_or_electricity
Public tap running and wasting water near KPHB Colony school road. Requesting the concerned department to resolve this urgently.,others
Uncollected garbage has been lying near Kompally for many days. Kindly look into this matter at the earliest.,garbage
Street lamps in Quthbullapur are all off. Women feel unsafe at night. We have been waiting for a long time.,streetlight_or_electricity
People cannot walk near Charminar due to sewage on junction. Please send someone to fix this soon.,sewage_overflow
There is complete darkness at night due to faulty street light in Lakdikapul. We have been waiting for a long time.,streetlight_or_electricity
"Electricity wire touching tree near Vanasthalipuram near signal, sparks visible. This needs to be addressed before someone gets hurt.",streetlight_or_electricity
No street lighting on entire main road stretch in LB Nagar. Requesting the concerned department to resolve this urgently.,streetlight_or_electricity
Frequent power cuts in Mehdipatnam area for many days. This is affecting daily commuters and pedestrians.,streetlight_or_electricity
Food waste rotting on the road near Hayathnagar near bus stop. Flies and mosquitoes increasing. No one has responded even after multiple complaints.,garbage
Stray dogs are attacking people near market area in Serilingampally. Children and elderly are at risk.,others
Bad smell coming due to uncollected waste near Hayathnagar school road. This is a hazard and needs urgent attention.,garbage
Abandoned vehicle blocking road near Miyapur market area. People are suffering due to this negligence.,others
Garbage van has not come to Kukatpally since the heavy rains. Waste is piling up everywhere. Please take immediate action.,garbage
Water submerged road near Jubilee Hills near railway crossing is impassable. This needs to be addressed before someone gets hurt.,waterlogging
People are dumping trash openly near the junction in Ameerpet. We have been waiting for a long time.,garbage
Stray dogs are attacking people near residential lane in Madhapur. This needs to be addressed before someone gets hurt.,others
Bus stop shelter damaged near Malkajgiri near signal. Immediate repair is required.,others
Street lamps in Nagole are all off. Women feel unsafe at night. Please send someone to fix this soon.,streetlight_or_electricity
The broken light pole near Hayathnagar is unsafe for pedestrians. This issue is causing a lot of inconvenience to residents.,streetlight_or_electricity
Public toilet near Jubilee Hills service road is not maintained. Kindly look into this matter at the earliest.,others
Open manhole near Kondapur is dangerous and sewage is leaking. People are suffering due to this negligence.,sewage_overflow
The road near Miyapur beside flyover has multiple deep potholes. The situation is getting worse every day.,pothole_road_damage
Tree has fallen on the road near Amberpet cross road. This is becoming a serious public health problem.,others
"Electricity wire touching tree near Secunderabad near bus stop, sparks visible. This needs to be addressed before someone gets hurt.",streetlight_or_electricity
There is a big pothole on the junction in Secunderabad. This is affecting daily commuters and pedestrians.,pothole_road_damage
Nala near Khairatabad is overflowing with sewage and waste water. Please send someone to fix this soon.,sewage_overflow
Electric pole is tilted near near bus stop in Ameerpet. Could fall anytime. Kindly look into this matter at the earliest.,streetlight_or_electricity
Vehicles are slipping due to a large pit on the road in Balanagar. No one has responded even after multiple complaints.,pothole_road_damage
"Rain water flooding hospital road in Nampally, two-wheelers cannot pass. Please send someone to fix this soon.",waterlogging
LED street light installed but never turned on in Balanagar. We have been waiting for a long time.,streetlight_or_electricity
Stagnant water breeding mosquitoes near near signal in Jubilee Hills. Requesting the concerned department to resolve this urgently.,waterlogging
Potholes have formed after recent road digging near Erragadda main road. We have been waiting for a long time.,pothole_road_damage
"Due to potholes on market area in Banjara Hills, commuters are facing severe problems. This problem has been ignored for many days.",pothole_road_damage
Flooded street in Ameerpet due to choked drainage. Please send someone to fix this soon.,waterlogging
No street lighting on entire main road stretch in Chintal. Children and elderly are at risk.,streetlight_or_electricity
"After every rain, near bus stop in Kompally turns into a pond. Please send someone to fix this soon.",waterlogging
"Speed breakers are broken on main road in Dilsukhnagar, causing jolt to vehicles. This is becoming a serious public health problem.",pothole_road_damage
Light pole damaged by accident near temple street in Jubilee Hills. Not repaired. This issue is causing a lot of inconvenience to residents.,streetlight_or_electricity
Road condition is very poor with cuts and pits on residential lane in Quthbullapur. The situation is getting worse every day.,pothole_road_damage
Badly damaged road causing waterlogging in potholes near Banjara Hills. This is affecting daily commuters and pedestrians.,pothole_road_damage
Huge road damage near Bowenpally. Bikers cannot pass safely. Please take immediate action.,pothole_road_damage
Bad smell coming due to uncollected waste near Uppal temple street. The situation is getting worse every day.,garbage
Dustbin near service road in Malkajgiri has not been emptied in days. Requesting the concerned department to resolve this urgently.,garbage
"There is a deep road pit on the school road near Erragadda, causing accidents. This issue is causing a lot of inconvenience to residents.",pothole_road_damage
Bus stop shelter damaged near Charminar service road. This is becoming a serious public health problem.,others
People are dumping trash openly near the near bus stop in Manikonda. Requesting the concerned department to resolve this urgently.,garbage
Bus stop shelter damaged near Alwal lane. People are suffering due to this negligence.,others
Power outage in Khairatabad for the last one week. No electricity in the area. This problem has been ignored for many days.,streetlight_or_electricity
The gutter near colony road in Nampally is blocked and overflowing. Please send someone to fix this soon.,sewage_overflow
Drinking water supply issue in Bowenpally for the past few days. Requesting the concerned department to resolve this urgently.,others
Drinking water supply issue in SR Nagar since the heavy rains. This problem has been ignored for many days.,others
Ankle-deep water on cross road in Nagole since the heavy rains. Kindly look into this matter at the earliest.,waterlogging
Vehicles are slipping due to a large pit on the road in Hitech City. Immediate repair is required.,pothole_road_damage
Manhole is open and sewage is leaking near Mehdipatnam. No one has responded even after multiple complaints.,sewage_overflow
There is a big pothole on the school road in Hitech City. No one has responded even after multiple complaints.,pothole_road_damage
Night time visibility is zero on lane near Jeedimetla. No lights. This issue is causing a lot of inconvenience to residents.,streetlight_or_electricity
Night time visibility is zero on cross road near KPHB Colony. No lights. This needs to be addressed before someone gets hurt.,streetlight_or_electricity
Damaged bench in public park near Ramanthapur. This is becoming a serious public health problem.,others
No garbage collection happening in LB Nagar for many days. Requesting the concerned department to resolve this urgently.,garbage
"Park in Alwal is not maintained, becoming unsafe. This is becoming a serious public health problem.",others
Road surface is completely damaged near Jeedimetla main road. This problem has been ignored for many days.,pothole_road_damage
Waterlogging near SR Nagar lane is causing traffic problems. Please take immediate action.,waterlogging
Bad smell coming due to uncollected waste near Banjara Hills near bus stop. This is a hazard and needs urgent attention.,garbage
Black dirty water from sewer on market area in Uppal. This needs to be addressed before someone gets hurt.,sewage_overflow
Household waste is being thrown on the road near Madhapur metro station road. This issue is causing a lot of inconvenience to residents.,garbage
Bulb fused in street light near Kukatpally residential lane. Not replaced. Please send someone to fix this soon.,streetlight_or_electricity
Black dirty water from sewer on service road in Secunderabad. Kindly look into this matter at the earliest.,sewage_overflow
Low-lying area in Balanagar gets flooded every time it rains. Please send someone to fix this soon.,waterlogging
Big potholes causing accidents daily on the near bus stop near Manikonda. This is becoming a serious public health problem.,pothole_road_damage
Dirty drain water is entering homes in Nampally. This is affecting daily commuters and pedestrians.,sewage_overflow
Stagnant water breeding mosquitoes near near railway crossing in Moosapet. We have been waiting for a long time.,waterlogging
Street light has been switched off for many days in Rajendranagar. Kindly look into this matter at the earliest.,streetlight_or_electricity
"The dug up road in Dilsukhnagar was never repaired, full of potholes now. We have been waiting for a long time.",pothole_road_damage
Open well near Ameerpet residential lane is dangerous for kids. Kindly look into this matter at the earliest.,others
Open drain near Hitech City main road is overflowing and stinking. Immediate repair is required.,sewage_overflow
"Storm water drain is blocked near Champapet, causing flooding. This problem has been ignored for many days.",waterlogging
Public toilet near Jubilee Hills near signal is not maintained. Please take immediate action.,others
Garbage van has not come to Nampally for the last one week. Waste is piling up everywhere. No one has responded even after multiple complaints.,garbage
Open manhole near Chintal is dangerous and sewage is leaking. The situation is getting worse every day.,sewage_overflow
Water stagnation near Jeedimetla near railway crossing for many days creating foul smell. People are suffering due to this negligence.,waterlogging
People are burning garbage near Hitech City causing air pollution. People are suffering due to this negligence.,garbage
Smoke and dust from construction site near LB Nagar. Please send someone to fix this soon.,others
Ankle-deep water on cross road in Madhapur since last night. This is a hazard and needs urgent attention.,waterlogging
"Due to potholes on cross road in Mehdipatnam, commuters are facing severe problems. Children and elderly are at risk.",pothole_road_damage
Plastic waste and litter scattered all over residential lane in Vanasthalipuram. This is a hazard and needs urgent attention.,garbage
Trash and litter everywhere near near railway crossing in Champapet. Very unhygienic. Please take immediate action.,garbage
Water submerged road near Jubilee Hills hospital road is impassable. Please send someone to fix this soon.,waterlogging
"Park in Hitech City is not maintained, becoming unsafe. No one has responded even after multiple complaints.",others
Frequent power cuts in Madhapur area since the heavy rains. This problem has been ignored for many days.,streetlight_or_electricity
Water stagnation near Uppal highway stretch for many days creating foul smell. The situation is getting worse every day.,waterlogging
Several street lights are not working in Madhapur. People are suffering due to this negligence.,streetlight_or_electricity
The street light near Uppal near signal is not functioning. This needs to be addressed before someone gets hurt.,streetlight_or_electricity
Drain near Mehdipatnam school road is blocked and sewage backing up. Please take immediate action.,sewage_overflow
Street light has been switched off for many days in Chintal. Requesting the concerned department to resolve this urgently.,streetlight_or_electricity
"Speed breakers are broken on main road in Khairatabad, causing jolt to vehicles. This needs to be addressed before someone gets hurt.",pothole_road_damage
Road near Attapur beside flyover is completely uneven with bumps and pits. Requesting the concerned department to resolve this urgently.,pothole_road_damage
Road in our area Secunderabad is full of craters. Children can't walk safely. This is becoming a serious public health problem.,pothole_road_damage
Graffiti and vandalism on public property in Manikonda. This is affecting daily commuters and pedestrians.,others
Tree has fallen on the road near Champapet main road. No one has responded even after multiple complaints.,others
Vehicles are slipping due to a large pit on the road in Manikonda. This is affecting daily commuters and pedestrians.,pothole_road_damage
Overflowing garbage bins are creating health issues in Kukatpally. No one has responded even after multiple complaints.,garbage
Stagnant water breeding mosquitoes near junction in SR Nagar. Please send someone to fix this soon.,waterlogging
Wastewater from drain flooding market area in Ramanthapur. This needs to be addressed before someone gets hurt.,sewage_overflow
"Electricity wire touching tree near Malkajgiri near signal, sparks visible. No one has responded even after multiple complaints.",streetlight_or_electricity
Transformer near Alwal is sparking at night. Fire hazard. People are suffering due to this negligence.,streetlight_or_electricity
Plastic waste and litter scattered all over lane in Habsiguda. Requesting the concerned department to resolve this urgently.,garbage
Dry and wet waste mixed together near bin at Khairatabad hospital road. This issue is causing a lot of inconvenience to residents.,garbage
"After every rain, metro station road in Dilsukhnagar turns into a pond. This is becoming a serious public health problem.",waterlogging
Dry and wet waste mixed together near bin at KPHB Colony school road. People are suffering due to this negligence.,garbage
Noise pollution from loudspeaker near Tolichowki for many days. This issue is causing a lot of inconvenience to residents.,others
People cannot walk near Ramanthapur due to sewage on temple street. This is a hazard and needs urgent attention.,sewage_overflow
There is a lot of garbage accumulated near the highway stretch in Habsiguda. Requesting the concerned department to resolve this urgently.,garbage
Bulb fused in street light near Abids near railway crossing. Not replaced. No one has responded even after multiple complaints.,streetlight_or_electricity
Strong foul smell from the drain at SR Nagar. This problem has been ignored for many days.,sewage_overflow
Road in our area Attapur is full of craters. Children can't walk safely. This is a hazard and needs urgent attention.,pothole_road_damage
Wastewater from drain flooding junction in KPHB Colony. No one has responded even after multiple complaints.,sewage_overflow
Power outage in Hitech City for the past few days. No electricity in the area. No one has responded even after multiple complaints.,streetlight_or_electricity
"Street light timer fault in Alwal, lights turn off at 9 PM itself. Requesting the concerned department to resolve this urgently.",streetlight_or_electricity
Frequent power cuts in Gachibowli area for the last one week. This is becoming a serious public health problem.,streetlight_or_electricity
Stagnant water breeding mosquitoes near main road in Gachibowli. This problem has been ignored for many days.,waterlogging
All lights in Lakdikapul colony are not working from the last 2 weeks. Children and elderly are at risk.,streetlight_or_electricity
Open manhole near Dilsukhnagar is dangerous and sewage is leaking. This needs to be addressed before someone gets hurt.,sewage_overflow
Sewage mixed with rain water on metro station road near Abids. This problem has been ignored for many days.,sewage_overflow
Frequent power cuts in KPHB Colony area since last night. Please take immediate action.,streetlight_or_electricity
Drain water is coming out on the road near SR Nagar school road. Children and elderly are at risk.,sewage_overflow
"There are cracks and holes all over the road in Hayathnagar, very dangerous. Requesting the concerned department to resolve this urgently.",pothole_road_damage
"Underground drainage system failed in Champapet, sewage everywhere. Children and elderly are at risk.",sewage_overflow
Public tap running and wasting water near Tolichowki near bus stop. This is becoming a serious public health problem.,others
Garbage overflowing from community bin in Tarnaka. Please send someone to fix this soon.,garbage
Damaged bench in public park near Gachibowli. Kindly look into this matter at the earliest.,others
Drain water is coming out on the road near Ameerpet lane. This is affecting daily commuters and pedestrians.,sewage_overflow
Severe waterlogging on market area in Banjara Hills after rain. The situation is getting worse every day.,waterlogging
Sewage is overflowing on the residential lane in Madhapur. Please take immediate action.,sewage_overflow
All lights in Kukatpally colony are not working for the past few days. People are suffering due to this negligence.,streetlight_or_electricity
Dustbin near near railway crossing in Alwal has not been emptied in days. This problem has been ignored for many days.,garbage
Public tap running and wasting water near Miyapur school road. This issue is causing a lot of inconvenience to residents.,others
Sewer overflowing near school in KPHB Colony. Very unhygienic for children. This is a hazard and needs urgent attention.,sewage_overflow
There is complete darkness at night due to faulty street light in SR Nagar. This is a hazard and needs urgent attention.,streetlight_or_electricity
Filth everywhere near the market in Tarnaka. Garbage not cleaned. This needs to be addressed before someone gets hurt.,garbage
Public toilet near Gachibowli temple street is not maintained. Immediate repair is required.,others
The road near Moosapet lane has multiple deep potholes. This needs to be addressed before someone gets hurt.,pothole_road_damage
Noise pollution from loudspeaker near Habsiguda since last night. This issue is causing a lot of inconvenience to residents.,others
Public tap running and wasting water near Malkajgiri residential lane. People are suffering due to this negligence.,others
Mosquito breeding is increasing due to sewage overflow in Uppal. This needs to be addressed before someone gets hurt.,sewage_overflow
The gutter near junction in Quthbullapur is blocked and overflowing. Please send someone to fix this soon.,sewage_overflow
Ankle-deep water on cross road in Charminar for over a month. This problem has been ignored for many days.,waterlogging
"The dug up road in Serilingampally was never repaired, full of potholes now. Please take immediate action.",pothole_road_damage
Waterlogged area near Lakdikapul becoming breeding ground for mosquitoes. This issue is causing a lot of inconvenience to residents.,waterlogging
Children cannot go to school due to waterlogging near Ramanthapur. Please send someone to fix this soon.,waterlogging
Unauthorized parking blocking market area in Nagole. Children and elderly are at risk.,others
"No illumination on near railway crossing in Erragadda, accidents happening regularly. This is a hazard and needs urgent attention.",streetlight_or_electricity
Open manhole near Balanagar is dangerous and sewage is leaking. We have been waiting for a long time.,sewage_overflow
Graffiti and vandalism on public property in Begumpet. The situation is getting worse every day.,others
"Underground drainage system failed in Ramanthapur, sewage everywhere. People are suffering due to this negligence.",sewage_overflow
Public toilet near KPHB Colony near signal is not maintained. This is a hazard and needs urgent attention.,others
Open well near Begumpet service road is dangerous for kids. No one has responded even after multiple complaints.,others
Puddles and water stagnation everywhere on near railway crossing in Mehdipatnam. This needs to be addressed before someone gets hurt.,waterlogging
"Due to potholes on beside flyover in Alwal, commuters are facing severe problems. People are suffering due to this negligence.",pothole_road_damage
The asphalt has completely broken on hospital road near Habsiguda. Kindly look into this matter at the earliest.,pothole_road_damage
Bulb fused in street light near Miyapur cross road. Not replaced. This is affecting daily commuters and pedestrians.,streetlight_or_electricity
Transformer near Tarnaka is sparking at night. Fire hazard. Please send someone to fix this soon.,streetlight_or_electricity
Damaged road near Manikonda is causing tire punctures and vehicle breakdowns. This issue is causing a lot of inconvenience to residents.,pothole_road_damage
Road near Ameerpet near signal is completely uneven with bumps and pits. This is affecting daily commuters and pedestrians.,pothole_road_damage
Public toilet near Charminar junction is not maintained. This is becoming a serious public health problem.,others
Waterlogging near Secunderabad main road is causing traffic problems. This problem has been ignored for many days.,waterlogging
LED street light installed but never turned on in Bowenpally. This is affecting daily commuters and pedestrians.,streetlight_or_electricity
Waste materials scattered across the street in Ameerpet. People are suffering due to this negligence.,garbage
Water submerged road near Ramanthapur temple street is impassable. Please send someone to fix this soon.,waterlogging
Manhole is open and sewage is leaking near Charminar. This is a hazard and needs urgent attention.,sewage_overflow
Roads submerged in water in Khairatabad. Vehicles stuck. Requesting the concerned department to resolve this urgently.,waterlogging
Traffic signal not working at Champapet junction. Kindly look into this matter at the earliest.,others
"No proper drainage in Miyapur, every rain causes water accumulation. No one has responded even after multiple complaints.",waterlogging
All lights in Tarnaka colony are not working since last night. Requesting the concerned department to resolve this urgently.,streetlight_or_electricity
Municipal garbage bin near beside flyover in Ramanthapur is overflowing. This issue is causing a lot of inconvenience to residents.,garbage
Sewage is overflowing on the residential lane in Madhapur. This is a hazard and needs urgent attention.,sewage_overflow
Terrible sewage smell in Dilsukhnagar colony from broken sewer pipe. We have been waiting for a long time.,sewage_overflow
"Storm water drain is blocked near Nampally, causing flooding. The situation is getting worse every day.",waterlogging
Road surface is completely damaged near Serilingampally metro station road. Requesting the concerned department to resolve this urgently.,pothole_road_damage
Flooding in Kukatpally colony due to poor drainage system. We have been waiting for a long time.,waterlogging
Flooding in Hitech City colony due to poor drainage system. Children and elderly are at risk.,waterlogging
Plastic waste and litter scattered all over beside flyover in Tolichowki. Children and elderly are at risk.,garbage
Manhole is open and sewage is leaking near Lakdikapul. This problem has been ignored for many days.,sewage_overflow
Drinking water supply issue in Tarnaka for over a month. This is affecting daily commuters and pedestrians.,others
Abandoned vehicle blocking road near Gachibowli cross road. People are suffering due to this negligence.,others
Public tap running and wasting water near KPHB Colony main road. This is a hazard and needs urgent attention.,others
Illegal construction happening near Banjara Hills school road. Immediate repair is required.,others
No garbage collection happening in Bowenpally for over a month. Children and elderly are at risk.,garbage
Light pole damaged by accident near main road in Quthbullapur. Not repaired. This issue is causing a lot of inconvenience to residents.,streetlight_or_electricity
Rain water accumulating on school road near Rajendranagar. No outlet. Immediate repair is required.,waterlogging
Wastewater from drain flooding hospital road in Alwal. Please send someone to fix this soon.,sewage_overflow
Puddles and water stagnation everywhere on temple street in Ameerpet. No one has responded even after multiple complaints.,waterlogging
Electric wires are hanging dangerously near cross road in Jeedimetla. No one has responded even after multiple complaints.,streetlight_or_electricity
The sewage pipeline is broken near cross road in Ramanthapur. Please send someone to fix this soon.,sewage_overflow
Open drain near Ameerpet metro station road is overflowing and stinking. This needs to be addressed before someone gets hurt.,sewage_overflow
Drain near Charminar metro station road is blocked and sewage backing up. We have been waiting for a long time.,sewage_overflow
Drain water is coming out on the road near Rajendranagar cross road. This issue is causing a lot of inconvenience to residents.,sewage_overflow
Blocked drain near Erragadda causing sewage to overflow on street. This problem has been ignored for many days.,sewage_overflow
Water is stagnating on the residential lane near Tolichowki for over a month. Children and elderly are at risk.,waterlogging
Noise pollution from loudspeaker near Moosapet for over a month. This problem has been ignored for many days.,others
All lights in Gachibowli colony are not working since yesterday. Children and elderly are at risk.,streetlight_or_electricity
A big crack has appeared on the road surface near Alwal lane. Please take immediate action.,pothole_road_damage
Noise pollution from loudspeaker near Bowenpally from the last 2 weeks. Please send someone to fix this soon.,others
Frequent power cuts in Champapet area from the last 2 weeks. This needs to be addressed before someone gets hurt.,streetlight_or_electricity
Sewer line is burst and waste water is flowing freely in Miyapur. People are suffering due to this negligence.,sewage_overflow
Garbage overflowing from community bin in Manikonda. No one has responded even after multiple complaints.,garbage
Water tanker not coming to Champapet since the heavy rains. Requesting the concerned department to resolve this urgently.,others
Garbage van has not come to Quthbullapur for the last one week. Waste is piling up everywhere. Please take immediate action.,garbage
Road in our area Erragadda is full of craters. Children can't walk safely. This is a hazard and needs urgent attention.,pothole_road_damage
Terrible sewage smell in Hitech City colony from broken sewer pipe. This is becoming a serious public health problem.,sewage_overflow
Road is very dark at Erragadda near railway crossing because street light is dead. We have been waiting for a long time.,streetlight_or_electricity
The sewage pipeline is broken near near railway crossing in Habsiguda. People are suffering due to this negligence.,sewage_overflow
Drinking water supply issue in Kukatpally from the last 2 weeks. Please send someone to fix this soon.,others
Flooded street in KPHB Colony due to choked drainage. This is affecting daily commuters and pedestrians.,waterlogging
Flooding in Nampally colony due to poor drainage system. The situation is getting worse every day.,waterlogging
Dustbin near near railway crossing in Erragadda has not been emptied in days. We have been waiting for a long time.,garbage
Dry and wet waste mixed together near bin at Jubilee Hills temple street. Kindly look into this matter at the earliest.,garbage
Manhole is open and sewage is leaking near Ramanthapur. This issue is causing a lot of inconvenience to residents.,sewage_overflow
Construction debris dumped near colony road in Champapet. Please send someone to fix this soon.,garbage
Black dirty water from sewer on lane in Quthbullapur. We have been waiting for a long time.,sewage_overflow
Standing water on school road in Nampally causing dengue fear. This is a hazard and needs urgent attention.,waterlogging
"There are cracks and holes all over the road in Khairatabad, very dangerous. The situation is getting worse every day.",pothole_road_damage
No pedestrian crossing at busy school road in Miyapur. This is a hazard and needs urgent attention.,others
Water is stagnating on the highway stretch near Miyapur for the past few days. This is a hazard and needs urgent attention.,waterlogging
Boundary wall collapsed near near bus stop in Balanagar. We have been waiting for a long time.,others
The gutter near cross road in Jeedimetla is blocked and overflowing. This is a hazard and needs urgent attention.,sewage_overflow
Plastic waste and litter scattered all over near bus stop in Begumpet. Children and elderly are at risk.,garbage
The broken light pole near Moosapet is unsafe for pedestrians. This problem has been ignored for many days.,streetlight_or_electricity
Garbage dump near Abids junction is producing foul smell. This is becoming a serious public health problem.,garbage
Road near Lakdikapul cross road is completely uneven with bumps and pits. This is becoming a serious public health problem.,pothole_road_damage
"The dug up road in Hayathnagar was never repaired, full of potholes now. Please send someone to fix this soon.",pothole_road_damage
Stray dogs are attacking people near near bus stop in Secunderabad. Please send someone to fix this soon.,others
Standing water on lane in Banjara Hills causing dengue fear. Please take immediate action.,waterlogging
Open manhole near Manikonda is dangerous and sewage is leaking. Please send someone to fix this soon.,sewage_overflow
Standing water on highway stretch in Tarnaka causing dengue fear. Immediate repair is required.,waterlogging
A huge crater has formed on the near signal in Quthbullapur. We have been waiting for a long time.,pothole_road_damage
Noise pollution from loudspeaker near Nampally for the past few days. Please take immediate action.,others
Night time visibility is zero on near bus stop near Bowenpally. No lights. Kindly look into this matter at the earliest.,streetlight_or_electricity
Sewage is overflowing on the highway stretch in Balanagar. Children and elderly are at risk.,sewage_overflow
"There are cracks and holes all over the road in KPHB Colony, very dangerous. The situation is getting worse every day.",pothole_road_damage
"Street light timer fault in KPHB Colony, lights turn off at 9 PM itself. The situation is getting worse every day.",streetlight_or_electricity
Water submerged road near Lakdikapul service road is impassable. This issue is causing a lot of inconvenience to residents.,waterlogging
No garbage collection happening in Abids from the last 2 weeks. Children and elderly are at risk.,garbage
The gutter near near signal in Erragadda is blocked and overflowing. No one has responded even after multiple complaints.,sewage_overflow
"After every rain, near bus stop in Nagole turns into a pond. The situation is getting worse every day.",waterlogging
"Street light timer fault in Bowenpally, lights turn off at 9 PM itself. This issue is causing a lot of inconvenience to residents.",streetlight_or_electricity
A big crack has appeared on the road surface near Nampally market area. This is a hazard and needs urgent attention.,pothole_road_damage
Public tap running and wasting water near Erragadda near bus stop. This needs to be addressed before someone gets hurt.,others
Damaged bench in public park near Tarnaka. This is becoming a serious public health problem.,others
Drain water is coming out on the road near Abids junction. Requesting the concerned department to resolve this urgently.,sewage_overflow
Big potholes causing accidents daily on the hospital road near Moosapet. Requesting the concerned department to resolve this urgently.,pothole_road_damage
Residents of Kompally unable to step out due to sewage overflow. Please take immediate action.,sewage_overflow
No pedestrian crossing at busy junction in SR Nagar. People are suffering due to this negligence.,others
"There is a deep road pit on the near railway crossing near Moosapet, causing accidents. Kindly look into this matter at the earliest.",pothole_road_damage
Big potholes causing accidents daily on the school road near Quthbullapur. Kindly look into this matter at the earliest.,pothole_road_damage
Traffic signal not working at Secunderabad junction. This is becoming a serious public health problem.,others
The broken light pole near Erragadda is unsafe for pedestrians. This is becoming a serious public health problem.,streetlight_or_electricity
Electricity cable fallen on road near Kukatpally. Very risky. Please take immediate action.,streetlight_or_electricity
All lights in Secunderabad colony are not working since yesterday. This is a hazard and needs urgent attention.,streetlight_or_electricity
High tension wire hanging low near cross road in Tolichowki. Extremely dangerous. People are suffering due to this negligence.,streetlight_or_electricity
Several street lights are not working in Begumpet. No one has responded even after multiple complaints.,streetlight_or_electricity
"Street light timer fault in Kukatpally, lights turn off at 9 PM itself. This problem has been ignored for many days.",streetlight_or_electricity
